epoch,step,test_Energy_MAE,test_Energy_RMSE,test_Force_MAE,test_Force_RMSE,test_Magmom_MAE,test_Magmom_RMSE,test_Stress_MAE,test_Stress_RMSE,test_Total_Loss,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
457,83813,,,,,,,,,,,,,,,,,,,0.004265560768544674,0.006761955562978983,0.036853279918432236,0.05523701757192612,0.0,0.0,0.0,0.0,0.003128799144178629
457,83813,,,,,,,,,,0.004549072589725256,0.006770687643438578,0.03545665368437767,0.05196194350719452,0.0,0.0,0.0,0.0,0.0027698122430592775,,,,,,,,,
458,83996,,,,,,,,,,,,,,,,,,,0.0044130366295576096,0.006841433234512806,0.03682902082800865,0.05517016723752022,0.0,0.0,0.0,0.0,0.003122767200693488
458,83996,,,,,,,,,,0.004621418192982674,0.006815588101744652,0.03556062653660774,0.05202189460396767,0.0,0.0,0.0,0.0,0.0027782644610852003,,,,,,,,,
459,84179,,,,,,,,,,,,,,,,,,,0.005044409539550543,0.007137814536690712,0.036735471338033676,0.05507282167673111,0.0,0.0,0.0,0.0,0.0031167063862085342
459,84179,,,,,,,,,,0.004553265869617462,0.006825392134487629,0.035537537187337875,0.05192061513662338,0.0,0.0,0.0,0.0,0.0027683302760124207,,,,,,,,,
460,84362,,,,,,,,,,,,,,,,,,,0.004092560615390539,0.006749145686626434,0.0371008962392807,0.05523068457841873,0.0,0.0,0.0,0.0,0.003128524636849761
460,84362,,,,,,,,,,0.004827131517231464,0.006988313049077988,0.0357290618121624,0.052105966955423355,0.0,0.0,0.0,0.0,0.00278550130315125,,,,,,,,,
461,84545,,,,,,,,,,,,,,,,,,,0.005644149612635374,0.007914876565337181,0.037523552775382996,0.05581595003604889,0.0,0.0,0.0,0.0,0.003211356233805418
461,84545,,,,,,,,,,0.005078987684100866,0.007205262314528227,0.03590014949440956,0.052245549857616425,0.0,0.0,0.0,0.0,0.002804999239742756,,,,,,,,,
462,84728,,,,,,,,,,,,,,,,,,,0.004216689150780439,0.006893791723996401,0.03782109543681145,0.0557679682970047,0.0,0.0,0.0,0.0,0.0031886063516139984
462,84728,,,,,,,,,,0.005727066658437252,0.007743251509964466,0.036398980766534805,0.052786171436309814,0.0,0.0,0.0,0.0,0.0028761487919837236,,,,,,,,,
463,84911,,,,,,,,,,,,,,,,,,,0.004290067590773106,0.006592116318643093,0.03738365322351456,0.05529564991593361,0.0,0.0,0.0,0.0,0.0031308613251894712
463,84911,,,,,,,,,,0.005852018482983112,0.007991393096745014,0.03644197806715965,0.05271228402853012,0.0,0.0,0.0,0.0,0.0028711059130728245,,,,,,,,,
464,85094,,,,,,,,,,,,,,,,,,,0.0059130447916686535,0.007829537615180016,0.039825111627578735,0.05755997449159622,0.0,0.0,0.0,0.0,0.003402259899303317
464,85094,,,,,,,,,,0.005716796964406967,0.007785843685269356,0.03641016408801079,0.05270636826753616,0.0,0.0,0.0,0.0,0.002868492156267166,,,,,,,,,
465,85277,,,,,,,,,,,,,,,,,,,0.006914873141795397,0.008574522100389004,0.03723998740315437,0.05522096902132034,0.0,0.0,0.0,0.0,0.0031546209938824177
465,85277,,,,,,,,,,0.0073907081969082355,0.009432770311832428,0.037611473351716995,0.05410033464431763,0.0,0.0,0.0,0.0,0.0030678154435008764,,,,,,,,,
466,85460,,,,,,,,,,,,,,,,,,,0.004861589055508375,0.0070801000110805035,0.0375569723546505,0.055352889001369476,0.0,0.0,0.0,0.0,0.0031449554953724146
466,85460,,,,,,,,,,0.006945408880710602,0.008938766084611416,0.037294335663318634,0.0536988228559494,0.0,0.0,0.0,0.0,0.0030035185627639294,,,,,,,,,
467,85643,,,,,,,,,,,,,,,,,,,0.0075278617441654205,0.00927517469972372,0.041278176009655,0.05882556363940239,0.0,0.0,0.0,0.0,0.0035774591378867626
467,85643,,,,,,,,,,0.006883559748530388,0.009056899696588516,0.0376206636428833,0.05403364822268486,0.0,0.0,0.0,0.0,0.003045806661248207,,,,,,,,,
468,85826,,,,,,,,,,,,,,,,,,,0.005234398879110813,0.007762616034597158,0.03689345344901085,0.054914891719818115,0.0,0.0,0.0,0.0,0.0031097542960196733
468,85826,,,,,,,,,,0.00779659952968359,0.010129555128514767,0.039547864347696304,0.056501880288124084,0.0,0.0,0.0,0.0,0.003386350115761161,,,,,,,,,
469,86009,,,,,,,,,,,,,,,,,,,0.005584944970905781,0.007756476290524006,0.04124841466546059,0.05965343117713928,0.0,0.0,0.0,0.0,0.003653810126706958
469,86009,,,,,,,,,,0.01062958687543869,0.013112645596265793,0.04504568874835968,0.06476252526044846,0.0,0.0,0.0,0.0,0.004700108896940947,,,,,,,,,
470,86192,,,,,,,,,,,,,,,,,,,0.009874575771391392,0.011037718504667282,0.03763139992952347,0.055471643805503845,0.0,0.0,0.0,0.0,0.003230359870940447
470,86192,,,,,,,,,,0.008205617778003216,0.010488406755030155,0.03986256569623947,0.057549361139535904,0.0,0.0,0.0,0.0,0.003546318970620632,,,,,,,,,
471,86375,,,,,,,,,,,,,,,,,,,0.003796549513936043,0.006630225107073784,0.03771103546023369,0.055696647614240646,0.0,0.0,0.0,0.0,0.0031853599939495325
471,86375,,,,,,,,,,0.010929587297141552,0.013233769685029984,0.04127957671880722,0.05973358452320099,0.0,0.0,0.0,0.0,0.004000871907919645,,,,,,,,,
472,86558,,,,,,,,,,,,,,,,,,,0.011144054122269154,0.012623501010239124,0.048217955976724625,0.06859534233808517,0.0,0.0,0.0,0.0,0.004947161301970482
472,86558,,,,,,,,,,0.009155106730759144,0.011684458702802658,0.04040120169520378,0.058797769248485565,0.0,0.0,0.0,0.0,0.003834719071164727,,,,,,,,,
473,86741,,,,,,,,,,,,,,,,,,,0.007242729887366295,0.009765027090907097,0.04315146058797836,0.06263800710439682,0.0,0.0,0.0,0.0,0.004101045895367861
473,86741,,,,,,,,,,0.013215153478085995,0.01586799882352352,0.047488730400800705,0.06851079314947128,0.0,0.0,0.0,0.0,0.005534085910767317,,,,,,,,,
474,86924,,,,,,,,,,,,,,,,,,,0.004778923932462931,0.007588274776935577,0.03872435912489891,0.05692872032523155,0.0,0.0,0.0,0.0,0.0033320896327495575
474,86924,,,,,,,,,,0.012876921333372593,0.016094274818897247,0.04676618054509163,0.06769315153360367,0.0,0.0,0.0,0.0,0.005288165062665939,,,,,,,,,
475,87107,,,,,,,,,,,,,,,,,,,0.00844782218337059,0.01085599884390831,0.04512590914964676,0.06453108787536621,0.0,0.0,0.0,0.0,0.0043114288710057735
475,87107,,,,,,,,,,0.010460191406309605,0.012944701127707958,0.042679786682128906,0.06192897632718086,0.0,0.0,0.0,0.0,0.004295249003916979,,,,,,,,,
476,87290,,,,,,,,,,,,,,,,,,,0.0129458112642169,0.0161148514598608,0.040330998599529266,0.05839972198009491,0.0,0.0,0.0,0.0,0.0036992989480495453
476,87290,,,,,,,,,,0.008922157809138298,0.01138361543416977,0.04024631157517433,0.05833199992775917,0.0,0.0,0.0,0.0,0.0036982714664191008,,,,,,,,,
477,87473,,,,,,,,,,,,,,,,,,,0.022174663841724396,0.024289002642035484,0.043317023664712906,0.06149321794509888,0.0,0.0,0.0,0.0,0.0044054086320102215
477,87473,,,,,,,,,,0.010658361949026585,0.013058272190392017,0.043053098022937775,0.06187733635306358,0.0,0.0,0.0,0.0,0.0041596172377467155,,,,,,,,,
478,87656,,,,,,,,,,,,,,,,,,,0.014529112726449966,0.015663132071495056,0.04311392456293106,0.06155230477452278,0.0,0.0,0.0,0.0,0.004068724811077118
478,87656,,,,,,,,,,0.009287362918257713,0.011635471135377884,0.04164321348071098,0.059804800897836685,0.0,0.0,0.0,0.0,0.0038507848512381315,,,,,,,,,
479,87839,,,,,,,,,,,,,,,,,,,0.005751105956733227,0.008130566217005253,0.0375862643122673,0.05627673491835594,0.0,0.0,0.0,0.0,0.0032920227386057377
479,87839,,,,,,,,,,0.010416515171527863,0.012591060250997543,0.04129105806350708,0.05920533463358879,0.0,0.0,0.0,0.0,0.0038457182236015797,,,,,,,,,
480,88022,,,,,,,,,,,,,,,,,,,0.005728431511670351,0.007733732461929321,0.04001634940505028,0.05770299583673477,0.0,0.0,0.0,0.0,0.0034228619188070297
480,88022,,,,,,,,,,0.007818701677024364,0.010271534323692322,0.041026026010513306,0.058557432144880295,0.0,0.0,0.0,0.0,0.003652474842965603,,,,,,,,,
481,88205,,,,,,,,,,,,,,,,,,,0.00895746611058712,0.01027603354305029,0.03972559794783592,0.05733175203204155,0.0,0.0,0.0,0.0,0.0034213548060506582
481,88205,,,,,,,,,,0.009471039287745953,0.011369922198355198,0.03944525867700577,0.056180402636528015,0.0,0.0,0.0,0.0,0.0033593419939279556,,,,,,,,,
482,88388,,,,,,,,,,,,,,,,,,,0.005088376812636852,0.0076073044911026955,0.037888213992118835,0.05552426725625992,0.0,0.0,0.0,0.0,0.0031720518600195646
482,88388,,,,,,,,,,0.009289286099374294,0.011608464643359184,0.04253373667597771,0.06034421920776367,0.0,0.0,0.0,0.0,0.003895621746778488,,,,,,,,,
483,88571,,,,,,,,,,,,,,,,,,,0.009045396000146866,0.011412273161113262,0.047403160482645035,0.06666835397481918,0.0,0.0,0.0,0.0,0.004607632756233215
483,88571,,,,,,,,,,0.010046401992440224,0.012585488148033619,0.04486257955431938,0.06421388685703278,0.0,0.0,0.0,0.0,0.0044595543295145035,,,,,,,,,
484,88754,,,,,,,,,,,,,,,,,,,0.008844630792737007,0.011085545644164085,0.04226221889257431,0.06162072345614433,0.0,0.0,0.0,0.0,0.003963892348110676
484,88754,,,,,,,,,,0.020599080249667168,0.024363121017813683,0.060282252728939056,0.08782040327787399,0.0,0.0,0.0,0.0,0.010148241184651852,,,,,,,,,
485,88937,,,,,,,,,,,,,,,,,,,0.0057997372932732105,0.008664415217936039,0.04075329005718231,0.060161106288433075,0.0,0.0,0.0,0.0,0.0037365362513810396
485,88937,,,,,,,,,,0.021046897396445274,0.025205031037330627,0.061239566653966904,0.09039084613323212,0.0,0.0,0.0,0.0,0.010705321095883846,,,,,,,,,
486,89120,,,,,,,,,,,,,,,,,,,0.008221098221838474,0.011902821250259876,0.052828218787908554,0.07529321312904358,0.0,0.0,0.0,0.0,0.0058689783327281475
486,89120,,,,,,,,,,0.015757419168949127,0.0197035800665617,0.054277390241622925,0.07940222322940826,0.0,0.0,0.0,0.0,0.008522856049239635,,,,,,,,,
487,89303,,,,,,,,,,,,,,,,,,,0.03827676177024841,0.04777605086565018,0.10946231335401535,0.16186252236366272,0.0,0.0,0.0,0.0,0.028762562200427055
487,89303,,,,,,,,,,0.017658310011029243,0.021423377096652985,0.0598781481385231,0.08879632502794266,0.0,0.0,0.0,0.0,0.010470366105437279,,,,,,,,,
488,89486,,,,,,,,,,,,,,,,,,,0.013120478019118309,0.015273727476596832,0.04495390132069588,0.06560183316469193,0.0,0.0,0.0,0.0,0.004599409177899361
488,89486,,,,,,,,,,0.016708578914403915,0.020242733880877495,0.05857621505856514,0.0856502577662468,0.0,0.0,0.0,0.0,0.008749034255743027,,,,,,,,,
489,89669,,,,,,,,,,,,,,,,,,,0.008203675970435143,0.00977805070579052,0.03868776559829712,0.05742330476641655,0.0,0.0,0.0,0.0,0.0034267185255885124
489,89669,,,,,,,,,,0.009693085215985775,0.012029975652694702,0.040748316794633865,0.058983031660318375,0.0,0.0,0.0,0.0,0.0037071930710226297,,,,,,,,,
490,89852,,,,,,,,,,,,,,,,,,,0.0052533564157783985,0.00760954013094306,0.040067408233881,0.05787476524710655,0.0,0.0,0.0,0.0,0.003436802187934518
490,89852,,,,,,,,,,0.007741836365312338,0.010231447406113148,0.03989142179489136,0.057643357664346695,0.0,0.0,0.0,0.0,0.0035313251428306103,,,,,,,,,
491,90035,,,,,,,,,,,,,,,,,,,0.005422778427600861,0.008358322083950043,0.04301254451274872,0.06334137171506882,0.0,0.0,0.0,0.0,0.004188947379589081
491,90035,,,,,,,,,,0.010283607989549637,0.012812401168048382,0.041674502193927765,0.06018552556633949,0.0,0.0,0.0,0.0,0.004027010872960091,,,,,,,,,
492,90218,,,,,,,,,,,,,,,,,,,0.017030352726578712,0.023144103586673737,0.08138812333345413,0.11201146990060806,0.0,0.0,0.0,0.0,0.013152983970940113
492,90218,,,,,,,,,,0.014032172970473766,0.017434773966670036,0.051145199686288834,0.0747189149260521,0.0,0.0,0.0,0.0,0.007378105539828539,,,,,,,,,
493,90401,,,,,,,,,,,,,,,,,,,0.005810147151350975,0.009523513726890087,0.04744555428624153,0.06924067437648773,0.0,0.0,0.0,0.0,0.0050071110017597675
493,90401,,,,,,,,,,0.024265611544251442,0.02839519828557968,0.07110803574323654,0.10425261408090591,0.0,0.0,0.0,0.0,0.013883081264793873,,,,,,,,,
494,90584,,,,,,,,,,,,,,,,,,,0.02754407376050949,0.03456069529056549,0.056372351944446564,0.08015909790992737,0.0,0.0,0.0,0.0,0.007669501006603241
494,90584,,,,,,,,,,0.02004018798470497,0.024075955152511597,0.06266656517982483,0.09272390604019165,0.0,0.0,0.0,0.0,0.01087295450270176,,,,,,,,,
495,90767,,,,,,,,,,,,,,,,,,,0.0122799938544631,0.0146741708740592,0.05500510334968567,0.0773322805762291,0.0,0.0,0.0,0.0,0.00623599486425519
495,90767,,,,,,,,,,0.015898657962679863,0.01960660330951214,0.05559339374303818,0.0808025375008583,0.0,0.0,0.0,0.0,0.00852856133133173,,,,,,,,,
496,90950,,,,,,,,,,,,,,,,,,,0.005992311052978039,0.00885966420173645,0.044310323894023895,0.06383024156093597,0.0,0.0,0.0,0.0,0.004183677025139332
496,90950,,,,,,,,,,0.012651228345930576,0.01565297693014145,0.04836396127939224,0.07035047560930252,0.0,0.0,0.0,0.0,0.0055356998927891254,,,,,,,,,
497,91133,,,,,,,,,,,,,,,,,,,0.014724045991897583,0.01687854714691639,0.05169946327805519,0.0729314535856247,0.0,0.0,0.0,0.0,0.005660779308527708
497,91133,,,,,,,,,,0.016550613567233086,0.020526010543107986,0.05999518185853958,0.08861015737056732,0.0,0.0,0.0,0.0,0.00986137893050909,,,,,,,,,
498,91316,,,,,,,,,,,,,,,,,,,0.01012291107326746,0.011618932709097862,0.04221664369106293,0.0616803839802742,0.0,0.0,0.0,0.0,0.003995311912149191
498,91316,,,,,,,,,,0.010537317954003811,0.01356168556958437,0.046576082706451416,0.06748625636100769,0.0,0.0,0.0,0.0,0.005013404879719019,,,,,,,,,
499,91499,,,,,,,,,,,,,,,,,,,0.0059738485142588615,0.008443980477750301,0.04311462864279747,0.0627976730465889,0.0,0.0,0.0,0.0,0.0041042231023311615
499,91499,,,,,,,,,,0.014572029933333397,0.01822606474161148,0.05370296165347099,0.07842183858156204,0.0,0.0,0.0,0.0,0.0072176493704319,,,,,,,,,
500,91682,,,,,,,,,,,,,,,,,,,0.018942691385746002,0.021363765001296997,0.08178915828466415,0.10958505421876907,0.0,0.0,0.0,0.0,0.012509793043136597
500,91682,,,,,,,,,,0.017175396904349327,0.020967120304703712,0.0531565397977829,0.07879045605659485,0.0,0.0,0.0,0.0,0.008493416011333466,,,,,,,,,
501,91865,,,,,,,,,,,,,,,,,,,0.01751836948096752,0.02003481425344944,0.04492165893316269,0.06662570685148239,0.0,0.0,0.0,0.0,0.004940974060446024
501,91865,,,,,,,,,,0.018055306747555733,0.0221360195428133,0.0626150369644165,0.09164311736822128,0.0,0.0,0.0,0.0,0.011083167046308517,,,,,,,,,
502,92048,,,,,,,,,,,,,,,,,,,0.0059182243421673775,0.009859343059360981,0.044139061123132706,0.06462674587965012,0.0,0.0,0.0,0.0,0.004321713000535965
502,92048,,,,,,,,,,0.014957294799387455,0.01856103539466858,0.05356239899992943,0.07834523171186447,0.0,0.0,0.0,0.0,0.007055810187011957,,,,,,,,,
503,92231,,,,,,,,,,,,,,,,,,,0.014471021480858326,0.017055580392479897,0.058056045323610306,0.08026353269815445,0.0,0.0,0.0,0.0,0.006767856422811747
503,92231,,,,,,,,,,0.014819514937698841,0.0182553268969059,0.05366715043783188,0.07866325974464417,0.0,0.0,0.0,0.0,0.008014246821403503,,,,,,,,,
504,92414,,,,,,,,,,,,,,,,,,,0.013919751159846783,0.01774097979068756,0.05755811929702759,0.07858666032552719,0.0,0.0,0.0,0.0,0.006521846167743206
504,92414,,,,,,,,,,0.01572815701365471,0.01820233091711998,0.048870161175727844,0.07092604041099548,0.0,0.0,0.0,0.0,0.00577135244384408,,,,,,,,,
505,92597,,,,,,,,,,,,,,,,,,,0.012417162768542767,0.013620175421237946,0.044958364218473434,0.06567291915416718,0.0,0.0,0.0,0.0,0.004571841098368168
505,92597,,,,,,,,,,0.011630281805992126,0.014638036489486694,0.04600897431373596,0.06678012758493423,0.0,0.0,0.0,0.0,0.005131833255290985,,,,,,,,,
506,92780,,,,,,,,,,,,,,,,,,,0.039123743772506714,0.04360632225871086,0.06724385172128677,0.09473259747028351,0.0,0.0,0.0,0.0,0.010948574170470238
506,92780,,,,,,,,,,0.00815668422728777,0.010716455988585949,0.04089203476905823,0.05959635227918625,0.0,0.0,0.0,0.0,0.0038968014996498823,,,,,,,,,
507,92963,,,,,,,,,,,,,,,,,,,0.020417485386133194,0.029038462787866592,0.06349710375070572,0.09145858138799667,0.0,0.0,0.0,0.0,0.009387346915900707
507,92963,,,,,,,,,,0.015457727015018463,0.018651064485311508,0.04906724765896797,0.0712289959192276,0.0,0.0,0.0,0.0,0.006359888240695,,,,,,,,,
508,93146,,,,,,,,,,,,,,,,,,,0.0324457548558712,0.035615473985672,0.05134183540940285,0.0739545226097107,0.0,0.0,0.0,0.0,0.0067857420071959496
508,93146,,,,,,,,,,0.012383132241666317,0.015609659254550934,0.049872804433107376,0.07280411571264267,0.0,0.0,0.0,0.0,0.006113023962825537,,,,,,,,,
509,93329,,,,,,,,,,,,,,,,,,,0.008759986609220505,0.010803814977407455,0.04393349587917328,0.06222548335790634,0.0,0.0,0.0,0.0,0.0040176245383918285
509,93329,,,,,,,,,,0.00940021313726902,0.011890960857272148,0.04080450162291527,0.05922457575798035,0.0,0.0,0.0,0.0,0.0037966943345963955,,,,,,,,,
510,93512,,,,,,,,,,,,,,,,,,,0.007842212915420532,0.010118667036294937,0.038576606661081314,0.05636586248874664,0.0,0.0,0.0,0.0,0.003310062224045396
510,93512,,,,,,,,,,0.00914029125124216,0.011426632292568684,0.039503227919340134,0.05667705461382866,0.0,0.0,0.0,0.0,0.0034303474240005016,,,,,,,,,
511,93695,,,,,,,,,,,,,,,,,,,0.007116673979908228,0.010507393628358841,0.04235845431685448,0.06025649234652519,0.0,0.0,0.0,0.0,0.003774000098928809
511,93695,,,,,,,,,,0.008638886734843254,0.010799613781273365,0.039079710841178894,0.05604611709713936,0.0,0.0,0.0,0.0,0.0033438068348914385,,,,,,,,,
512,93878,,,,,,,,,,,,,,,,,,,0.012089099735021591,0.014078287407755852,0.039013419300317764,0.056479498744010925,0.0,0.0,0.0,0.0,0.0034139968920499086
512,93878,,,,,,,,,,0.012192226946353912,0.014684872701764107,0.04484805464744568,0.06436343491077423,0.0,0.0,0.0,0.0,0.004853720776736736,,,,,,,,,
513,94061,,,,,,,,,,,,,,,,,,,0.005751305725425482,0.008564131334424019,0.04149015247821808,0.061716821044683456,0.0,0.0,0.0,0.0,0.003985402174293995
513,94061,,,,,,,,,,0.018955986946821213,0.02260535955429077,0.059184011071920395,0.0861668810248375,0.0,0.0,0.0,0.0,0.00881863571703434,,,,,,,,,
514,94244,,,,,,,,,,,,,,,,,,,0.008671539835631847,0.010672906413674355,0.04688786715269089,0.06629318743944168,0.0,0.0,0.0,0.0,0.004544477444142103
514,94244,,,,,,,,,,0.014591756276786327,0.01860327273607254,0.0516202487051487,0.0765116885304451,0.0,0.0,0.0,0.0,0.007246330846101046,,,,,,,,,
515,94427,,,,,,,,,,,,,,,,,,,0.0162824559956789,0.022403346374630928,0.0758984312415123,0.1074269711971283,0.0,0.0,0.0,0.0,0.012217571958899498
515,94427,,,,,,,,,,0.009462025947868824,0.01218776497989893,0.04128812998533249,0.060268379747867584,0.0,0.0,0.0,0.0,0.0043242499232292175,,,,,,,,,
516,94610,,,,,,,,,,,,,,,,,,,0.01133621297776699,0.015334561467170715,0.04481261223554611,0.06346794217824936,0.0,0.0,0.0,0.0,0.004294149111956358
516,94610,,,,,,,,,,0.019985666498541832,0.02353086695075035,0.05599821358919144,0.08239749073982239,0.0,0.0,0.0,0.0,0.008740488439798355,,,,,,,,,
517,94793,,,,,,,,,,,,,,,,,,,0.009216452948749065,0.011311997659504414,0.03937571868300438,0.05799099802970886,0.0,0.0,0.0,0.0,0.0035376318264752626
517,94793,,,,,,,,,,0.010282824747264385,0.012945905327796936,0.04278133437037468,0.06203558295965195,0.0,0.0,0.0,0.0,0.004332835786044598,,,,,,,,,
518,94976,,,,,,,,,,,,,,,,,,,0.005065441597253084,0.007628905586898327,0.03625500202178955,0.05408751964569092,0.0,0.0,0.0,0.0,0.003017929382622242
518,94976,,,,,,,,,,0.006429731845855713,0.008882580325007439,0.037117477506399155,0.053742215037345886,0.0,0.0,0.0,0.0,0.0030262963846325874,,,,,,,,,
519,95159,,,,,,,,,,,,,,,,,,,0.0056174215860664845,0.008061882108449936,0.03784884139895439,0.055297818034887314,0.0,0.0,0.0,0.0,0.0031567802652716637
519,95159,,,,,,,,,,0.006626524496823549,0.008845793083310127,0.03610410913825035,0.05215207114815712,0.0,0.0,0.0,0.0,0.0028383824974298477,,,,,,,,,
520,95342,,,,,,,,,,,,,,,,,,,0.004411811009049416,0.006914433091878891,0.035440798848867416,0.05257570371031761,0.0,0.0,0.0,0.0,0.0028425550553947687
520,95342,,,,,,,,,,0.007031349465250969,0.00920683704316616,0.03620601445436478,0.052246082574129105,0.0,0.0,0.0,0.0,0.002866238122805953,,,,,,,,,
521,95525,,,,,,,,,,,,,,,,,,,0.0043912967666983604,0.006847169250249863,0.0356953926384449,0.052790336310863495,0.0,0.0,0.0,0.0,0.0028635715134441853
521,95525,,,,,,,,,,0.005342262331396341,0.007564827799797058,0.03446514904499054,0.04978690668940544,0.0,0.0,0.0,0.0,0.002562296576797962,,,,,,,,,
522,95708,,,,,,,,,,,,,,,,,,,0.005659402348101139,0.0075339763425290585,0.03522120416164398,0.052091874182224274,0.0,0.0,0.0,0.0,0.0028010548558086157
522,95708,,,,,,,,,,0.005160205997526646,0.00740013737231493,0.03432941436767578,0.04950407147407532,0.0,0.0,0.0,0.0,0.002529458375647664,,,,,,,,,
523,95891,,,,,,,,,,,,,,,,,,,0.004426679573953152,0.006975479889661074,0.03518037497997284,0.051901232451200485,0.0,0.0,0.0,0.0,0.0027750444132834673
523,95891,,,,,,,,,,0.005817455239593983,0.007961323484778404,0.03434286266565323,0.04953340068459511,0.0,0.0,0.0,0.0,0.0025420079473406076,,,,,,,,,
524,96074,,,,,,,,,,,,,,,,,,,0.004015255719423294,0.006707841996103525,0.035209476947784424,0.05191311985254288,0.0,0.0,0.0,0.0,0.002770404564216733
524,96074,,,,,,,,,,0.005679091438651085,0.007800653576850891,0.034423500299453735,0.04957029968500137,0.0,0.0,0.0,0.0,0.0025457132142037153,,,,,,,,,
525,96257,,,,,,,,,,,,,,,,,,,0.01210439670830965,0.01506808027625084,0.03935760259628296,0.05651389807462692,0.0,0.0,0.0,0.0,0.0034490986727178097
525,96257,,,,,,,,,,0.005605029407888651,0.007781044114381075,0.03472042828798294,0.04983113333582878,0.0,0.0,0.0,0.0,0.0025803179014474154,,,,,,,,,
526,96440,,,,,,,,,,,,,,,,,,,0.005671757739037275,0.008114142343401909,0.03676958009600639,0.05345578491687775,0.0,0.0,0.0,0.0,0.0029549256432801485
526,96440,,,,,,,,,,0.008003398776054382,0.009976278990507126,0.03664037957787514,0.05254243314266205,0.0,0.0,0.0,0.0,0.002943990984931588,,,,,,,,,
527,96623,,,,,,,,,,,,,,,,,,,0.005354523658752441,0.007773745805025101,0.03563012182712555,0.052094150334596634,0.0,0.0,0.0,0.0,0.0028060951735824347
527,96623,,,,,,,,,,0.006018281448632479,0.008308405987918377,0.034874580800533295,0.050329502671957016,0.0,0.0,0.0,0.0,0.0026598223485052586,,,,,,,,,
528,96806,,,,,,,,,,,,,,,,,,,0.006957731209695339,0.008659820072352886,0.035806700587272644,0.0528000146150589,0.0,0.0,0.0,0.0,0.002903236774727702
528,96806,,,,,,,,,,0.0060006701387465,0.008131233043968678,0.03412128984928131,0.04923926666378975,0.0,0.0,0.0,0.0,0.002530622761696577,,,,,,,,,
529,96989,,,,,,,,,,,,,,,,,,,0.00532836327329278,0.00708868307992816,0.033816881477832794,0.050299160182476044,0.0,0.0,0.0,0.0,0.0026106620207428932
529,96989,,,,,,,,,,0.00617145886644721,0.008474770933389664,0.035284411162137985,0.05090056732296944,0.0,0.0,0.0,0.0,0.0027504716999828815,,,,,,,,,
530,97172,,,,,,,,,,,,,,,,,,,0.012745555490255356,0.014033756218850613,0.038197215646505356,0.05418578162789345,0.0,0.0,0.0,0.0,0.0031629514414817095
530,97172,,,,,,,,,,0.005799233913421631,0.007999095134437084,0.03415343910455704,0.04944013059139252,0.0,0.0,0.0,0.0,0.0025735613889992237,,,,,,,,,
531,97355,,,,,,,,,,,,,,,,,,,0.0050456225872039795,0.006810643244534731,0.03303537517786026,0.0495029054582119,0.0,0.0,0.0,0.0,0.0025268623139709234
531,97355,,,,,,,,,,0.006435073912143707,0.008571458980441093,0.034858547151088715,0.050101667642593384,0.0,0.0,0.0,0.0,0.0026696124114096165,,,,,,,,,
532,97538,,,,,,,,,,,,,,,,,,,0.003984488546848297,0.006273185834288597,0.033321529626846313,0.049669865518808365,0.0,0.0,0.0,0.0,0.002539477776736021
532,97538,,,,,,,,,,0.004832320846617222,0.006927549839019775,0.03257257491350174,0.04710574448108673,0.0,0.0,0.0,0.0,0.0022960854694247246,,,,,,,,,
533,97721,,,,,,,,,,,,,,,,,,,0.0037519431207329035,0.006204527337104082,0.032812949270009995,0.04916433244943619,0.0,0.0,0.0,0.0,0.0024873814545571804
533,97721,,,,,,,,,,0.004936802666634321,0.0068842447362840176,0.03180310130119324,0.04610130935907364,0.0,0.0,0.0,0.0,0.002193708438426256,,,,,,,,,
534,97904,,,,,,,,,,,,,,,,,,,0.007626584265381098,0.00881288293749094,0.033354949206113815,0.04950810968875885,0.0,0.0,0.0,0.0,0.0025576516054570675
534,97904,,,,,,,,,,0.004261831287294626,0.006360916420817375,0.03153901919722557,0.045684799551963806,0.0,0.0,0.0,0.0,0.0021469593048095703,,,,,,,,,
535,98087,,,,,,,,,,,,,,,,,,,0.003964507952332497,0.006221233867108822,0.0325305201113224,0.048858918249607086,0.0,0.0,0.0,0.0,0.0024576399009674788
535,98087,,,,,,,,,,0.004646737594157457,0.006634319666773081,0.0314832478761673,0.04570088908076286,0.0,0.0,0.0,0.0,0.002152050379663706,,,,,,,,,
536,98270,,,,,,,,,,,,,,,,,,,0.005428897682577372,0.007142865099012852,0.0326378270983696,0.048813238739967346,0.0,0.0,0.0,0.0,0.0024654304143041372
536,98270,,,,,,,,,,0.004335428588092327,0.0064035202376544476,0.031111478805541992,0.04518101364374161,0.0,0.0,0.0,0.0,0.002099909819662571,,,,,,,,,
537,98453,,,,,,,,,,,,,,,,,,,0.00344698503613472,0.00590968644246459,0.03237038105726242,0.04862948879599571,0.0,0.0,0.0,0.0,0.0024317416828125715
537,98453,,,,,,,,,,0.004034799989312887,0.006190831772983074,0.030938763171434402,0.04497881606221199,0.0,0.0,0.0,0.0,0.0020793655421584845,,,,,,,,,
